path,split
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190527_105422_029_f001472_fc00085376.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190527_105422_071_f001471_fc00202715.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190527_133259_056_f000422_fc00159317.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190527_181302_017_f000631_fc00049799.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190527_181302_028_f001891_fc00081779.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_001108_027_f000420_fc00078485.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_001108_033_f001471_fc00096299.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_092335_041_f000840_fc00118877.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_092335_041_f001260_fc00119297.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_092335_110_f001470_fc00312419.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_092335_110_f002100_fc00313049.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_192810_025_f001681_fc00086000.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_215207_062_f001260_fc00193952.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190528_215207_112_f002730_fc00335165.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190529_011641_133_f001471_fc00376601.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190529_093006_021_f001681_fc00062459.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190529_093006_181_f001892_fc00509945.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190529_160404_006_f002312_fc00021041.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190529_160404_063_f002311_fc00180188.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190529_160404_079_f001680_fc00224291.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190530_004831_015_f001891_fc00047753.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190530_004831_050_f001471_fc00145058.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190530_004831_053_f001050_fc00152999.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190530_004831_053_f001260_fc00153209.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190530_124930_058_f001051_fc00165482.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190530_124930_071_f001890_fc00202661.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_093033_008_f001680_fc00027836.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_093033_050_f000210_fc00143666.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_121933_012_f000212_fc00035090.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_121933_029_f002732_fc00085061.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_135346_032_f000001_fc00092747.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_135346_106_f002731_fc00302258.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_135346_118_f000630_fc00333716.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_135346_150_f001892_fc00424433.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_184038_101_f000210_fc00284000.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190531_184038_152_f000632_fc00427019.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_025206_085_f001892_fc00243020.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_025206_092_f000212_fc00260867.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_025206_114_f000000_fc00322196.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_025206_114_f000630_fc00322826.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_094441_093_f000841_fc00261611.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_094441_159_f001680_fc00447077.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_094441_168_f002731_fc00473270.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_142728_055_f001470_fc00158069.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_142728_071_f000421_fc00201698.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_142728_071_f001051_fc00202328.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_142728_071_f002311_fc00203588.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_142728_077_f000631_fc00218666.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_142728_077_f001261_fc00219296.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_142728_108_f000212_fc00304907.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_183447_073_f000421_fc00208442.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_183447_073_f000631_fc00208652.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_183447_073_f001261_fc00209282.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190601_233715_123_f001890_fc00348923.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190603_174137_023_f000630_fc00067133.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190604_092705_035_f000000_fc00098546.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190604_092705_035_f002520_fc00101066.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/DUR7501_20190605_094346_284_f002311_fc00803243.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/JLR_CN_3065C_20190331_031402_039_f000211_fc00177011.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/JLR_CN_3065C_20190331_031402_046_f001892_fc00197717.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/JLR_CN_3065C_20190331_031402_047_f001050_fc00199595.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/JLR_CN_3065C_20190331_045051_018_f002520_fc00053867.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/JLR_CN_3065C_20190404_234210_204_f000631_fc00601643.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/JLR_CN_3065C_20190404_234210_204_f001051_fc00602063.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20180704_130338_f000550_fc00091530_4d87dc.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20180717_113328_f000550_fc00634701_4d87dc.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20180726_083039_f000440_fc00034143_4d87dc.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20180726_090453_f000800_fc00120171_4d87dc.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190114_174305_012_f000422_fc00047756.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190115_131127_009_f000211_fc00028925.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190115_183201_016_f000212_fc00050882.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190121_175715_051_f002101_fc00496601.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190123_102859_061_f002520_fc00185597.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190123_102859_075_f001050_fc00223112.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190123_102859_075_f002730_fc00224792.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190130_125056_062_f001470_fc00413807.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190130_171555_003_f001261_fc00015227.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190130_190545_005_f000632_fc00019826.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190130_190545_008_f000631_fc00028163.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190130_190545_008_f001051_fc00028583.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190131_104914_003_f002521_fc00017480.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190131_104914_008_f002311_fc00031166.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_101022_043_f002731_fc00133463.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_002_f001470_fc00015263.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_005_f000420_fc00022547.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_005_f000630_fc00022757.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_005_f001470_fc00023597.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_006_f001680_fc00026579.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_006_f002100_fc00026999.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_009_f000630_fc00033860.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_060_f000420_fc00175532.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_078_f000422_fc00225575.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190201_121938_078_f002102_fc00227255.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190202_103238_004_f001891_fc00022955.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190202_103238_011_f001260_fc00041777.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190202_103238_042_f001892_fc00133088.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190202_103238_042_f002102_fc00133298.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190202_144359_004_f000631_fc00020870.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190202_144359_008_f000211_fc00031562.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190204_105931_029_f000001_fc00097682.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190204_133436_029_f001471_fc00088304.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190204_133436_029_f001681_fc00088514.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190204_184515_003_f002312_fc00015647.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_106_f001681_fc00304112.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_106_f002101_fc00304532.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_107_f000211_fc00305432.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_122_f002731_fc00349718.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_123_f001890_fc00351662.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_126_f001262_fc00359381.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_134_f000631_fc00381023.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_155_f000630_fc00439472.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_165_f002312_fc00469010.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190205_171918_169_f000210_fc00480128.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190206_160225_149_f000840_fc00459734.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190206_201406_047_f001050_fc00138623.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_085819_204_f000001_fc00635570.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_085819_204_f002311_fc00637880.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_085819_204_f002521_fc00638090.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_085819_235_f000421_fc00722468.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_085819_235_f000841_fc00722888.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_152132_011_f002522_fc00039011.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_152132_036_f001261_fc00107252.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_224947_048_f001260_fc00162614.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_224947_048_f001890_fc00163244.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190207_224947_065_f000001_fc00208676.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_082032_011_f000631_fc00038756.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_102610_042_f000420_fc00127811.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_102610_042_f001680_fc00129071.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_114325_022_f000212_fc00069347.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_114325_049_f002731_fc00147053.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_114325_063_f001050_fc00184340.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_114325_063_f002100_fc00185390.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_150912_044_f001050_fc00128837.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_150912_044_f002100_fc00129887.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_173309_079_f002311_fc00228140.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_173309_079_f002521_fc00228350.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_212447_041_f000001_fc00118409.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190208_212447_088_f001890_fc00251138.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190209_083423_127_f000002_fc00360536.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190209_112232_068_f002310_fc00231569.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_133909_007_f002312_fc00035672.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_133909_007_f002522_fc00035882.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_133909_019_f000631_fc00067364.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_141211_088_f002310_fc00354299.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_165224_099_f000000_fc00280430.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_184914_004_f001892_fc00017582.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_184914_008_f000002_fc00026810.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_184914_008_f001682_fc00028490.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_184914_009_f001262_fc00030860.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190212_191817_006_f002732_fc00023864.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190213_174923_101_f000211_fc00288749.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190213_174923_101_f000841_fc00289379.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190215_155503_026_f000841_fc00152837.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190215_155503_026_f002101_fc00154097.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190216_104508_014_f000212_fc00047603.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190216_104508_033_f000840_fc00101027.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190216_124159_012_f001682_fc00042107.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190216_181238_015_f000632_fc00048107.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190216_185855_024_f002312_fc00073346.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190216_185855_024_f002732_fc00073766.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190218_124700_021_f000422_fc00068174.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190219_180552_213_f001260_fc00602420.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190219_224710_032_f000000_fc00094898.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190220_125136_007_f002732_fc00035897.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190220_125136_012_f000001_fc00047084.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190220_125136_012_f000631_fc00047714.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190220_125136_012_f001051_fc00048134.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190220_143440_025_f000000_fc00082625.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190220_161447_143_f000632_fc00409301.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190220_212648_073_f000000_fc00217487.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190221_092957_004_f002101_fc00026726.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190221_124250_014_f002101_fc00046928.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LA-GFZ_0829_20190221_124250_014_f002311_fc00047138.png,train
